[DEBUG] 2020-04-06 20:40:56.844 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-06 20:40:56.916 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-06 20:40:56.995 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-06 20:40:58.218 [http-nio-8080-exec-1] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-06 20:40:58.262 [http-nio-8080-exec-1] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-06 20:41:00.962 [http-nio-8080-exec-1] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-04-06 20:41:00.964 [http-nio-8080-exec-1] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-04-06 20:41:01.441 [http-nio-8080-exec-1] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-06 20:41:06.118 [http-nio-8080-exec-1] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-06 20:41:06.578 [http-nio-8080-exec-1] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-06 20:41:06.599 [http-nio-8080-exec-1] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-04-06 20:41:21.521 [http-nio-8080-exec-1] EntityBinder - Bind entity edu.matc.entity.Book on table book
[DEBUG] 2020-04-06 20:41:21.812 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:21.868 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-04-06 20:41:21.883 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:id]
[DEBUG] 2020-04-06 20:41:21.907 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-04-06 20:41:21.930 [http-nio-8080-exec-1] PropertyBinder - Building property id
[DEBUG] 2020-04-06 20:41:21.985 [http-nio-8080-exec-1] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-04-06 20:41:22.003 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-04-06 20:41:22.004 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=author, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.036 [http-nio-8080-exec-1] PropertyBinder - Building property author
[DEBUG] 2020-04-06 20:41:22.037 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=isbn, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.037 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property isbn with lazy=false
[DEBUG] 2020-04-06 20:41:22.037 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:isbn]
[DEBUG] 2020-04-06 20:41:22.037 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for isbn
[DEBUG] 2020-04-06 20:41:22.038 [http-nio-8080-exec-1] PropertyBinder - Building property isbn
[DEBUG] 2020-04-06 20:41:22.044 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=publication_year, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.044 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property publicationYear with lazy=false
[DEBUG] 2020-04-06 20:41:22.045 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:publicationYear]
[DEBUG] 2020-04-06 20:41:22.058 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for publicationYear
[DEBUG] 2020-04-06 20:41:22.059 [http-nio-8080-exec-1] PropertyBinder - Building property publicationYear
[DEBUG] 2020-04-06 20:41:22.060 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=title, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.061 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property title with lazy=false
[DEBUG] 2020-04-06 20:41:22.062 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:title]
[DEBUG] 2020-04-06 20:41:22.066 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for title
[DEBUG] 2020-04-06 20:41:22.068 [http-nio-8080-exec-1] PropertyBinder - Building property title
[DEBUG] 2020-04-06 20:41:22.095 [http-nio-8080-exec-1] AnnotationBinder - Binding entity from annotated class: edu.matc.entity.Author
[DEBUG] 2020-04-06 20:41:22.096 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-04-06 20:41:22.096 [http-nio-8080-exec-1] EntityBinder - Import with entity name Author
[DEBUG] 2020-04-06 20:41:22.097 [http-nio-8080-exec-1] EntityBinder - Bind entity edu.matc.entity.Author on table author
[DEBUG] 2020-04-06 20:41:22.175 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(author), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.181 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-04-06 20:41:22.183 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Author:id]
[DEBUG] 2020-04-06 20:41:22.184 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-04-06 20:41:22.184 [http-nio-8080-exec-1] PropertyBinder - Building property id
[DEBUG] 2020-04-06 20:41:22.186 [http-nio-8080-exec-1] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-04-06 20:41:22.186 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='author'}
[DEBUG] 2020-04-06 20:41:22.186 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(author), mappingColumn=books, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.209 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(author), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.270 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(author), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.272 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(author), mappingColumn=books_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.307 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='books_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-04-06 20:41:22.321 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='author'}
[DEBUG] 2020-04-06 20:41:22.330 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='author'}
[DEBUG] 2020-04-06 20:41:22.333 [http-nio-8080-exec-1] CollectionBinder - Collection role: edu.matc.entity.Author.books
[DEBUG] 2020-04-06 20:41:22.411 [http-nio-8080-exec-1] PropertyBinder - Building property books
[DEBUG] 2020-04-06 20:41:22.420 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(author), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.421 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 2020-04-06 20:41:22.423 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Author:firstName]
[DEBUG] 2020-04-06 20:41:22.424 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for firstName
[DEBUG] 2020-04-06 20:41:22.424 [http-nio-8080-exec-1] PropertyBinder - Building property firstName
[DEBUG] 2020-04-06 20:41:22.424 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(author), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:41:22.424 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property lastName with lazy=false
[DEBUG] 2020-04-06 20:41:22.425 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Author:lastName]
[DEBUG] 2020-04-06 20:41:22.437 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for lastName
[DEBUG] 2020-04-06 20:41:22.437 [http-nio-8080-exec-1] PropertyBinder - Building property lastName
[DEBUG] 2020-04-06 20:41:22.443 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2020-04-06 20:41:22.443 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for isbn
[DEBUG] 2020-04-06 20:41:22.445 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for publicationYear
[DEBUG] 2020-04-06 20:41:22.463 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for title
[DEBUG] 2020-04-06 20:41:22.465 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2020-04-06 20:41:22.465 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for firstName
[DEBUG] 2020-04-06 20:41:22.465 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for lastName
[DEBUG] 2020-04-06 20:41:22.528 [http-nio-8080-exec-1] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [book]
[DEBUG] 2020-04-06 20:41:22.529 [http-nio-8080-exec-1] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [author]
[DEBUG] 2020-04-06 20:41:22.529 [http-nio-8080-exec-1] CollectionSecondPass - Second pass for collection: edu.matc.entity.Author.books
[DEBUG] 2020-04-06 20:41:22.533 [http-nio-8080-exec-1] CollectionBinder - Binding a OneToMany: edu.matc.entity.Author.books through a foreign key
[DEBUG] 2020-04-06 20:41:22.536 [http-nio-8080-exec-1] CollectionBinder - Mapping collection: edu.matc.entity.Author.books -> book
[DEBUG] 2020-04-06 20:41:22.550 [http-nio-8080-exec-1] TableBinder - Retrieving property edu.matc.entity.Book.author
[DEBUG] 2020-04-06 20:41:22.552 [http-nio-8080-exec-1] CollectionSecondPass - Mapped collection key: author_id, one-to-many: edu.matc.entity.Book
[DEBUG] 2020-04-06 20:41:22.555 [http-nio-8080-exec-1] InFlightMetadataCollectorImpl - Resolving reference to class: edu.matc.entity.Author
[DEBUG] 2020-04-06 20:41:22.594 [http-nio-8080-exec-1] InFlightMetadataCollectorImpl - Resolving reference to class: edu.matc.entity.Author
[DEBUG] 2020-04-06 20:41:23.056 [http-nio-8080-exec-1] SessionFactoryImpl - Building session factory
[DEBUG] 2020-04-06 20:41:23.065 [http-nio-8080-exec-1] Settings - SessionFactory name : null
[DEBUG] 2020-04-06 20:41:23.065 [http-nio-8080-exec-1] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2020-04-06 20:41:23.088 [http-nio-8080-exec-1] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2020-04-06 20:41:23.091 [http-nio-8080-exec-1] Settings - Statistics: disabled
[DEBUG] 2020-04-06 20:41:23.092 [http-nio-8080-exec-1] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2020-04-06 20:41:23.092 [http-nio-8080-exec-1] Settings - Default entity-mode: pojo
[DEBUG] 2020-04-06 20:41:23.092 [http-nio-8080-exec-1] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2020-04-06 20:41:23.094 [http-nio-8080-exec-1] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2020-04-06 20:41:23.096 [http-nio-8080-exec-1] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2020-04-06 20:41:23.112 [http-nio-8080-exec-1] Settings - Default batch fetch size: -1
[DEBUG] 2020-04-06 20:41:23.118 [http-nio-8080-exec-1] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2020-04-06 20:41:23.119 [http-nio-8080-exec-1] Settings - Default null ordering: NONE
[DEBUG] 2020-04-06 20:41:23.119 [http-nio-8080-exec-1] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2020-04-06 20:41:23.127 [http-nio-8080-exec-1] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2020-04-06 20:41:23.133 [http-nio-8080-exec-1] Settings - multi-tenancy strategy : NONE
[DEBUG] 2020-04-06 20:41:23.133 [http-nio-8080-exec-1] Settings - JTA Track by Thread: enabled
[DEBUG] 2020-04-06 20:41:23.133 [http-nio-8080-exec-1] Settings - Query language substitutions: {}
[DEBUG] 2020-04-06 20:41:23.133 [http-nio-8080-exec-1] Settings - Named query checking : enabled
[DEBUG] 2020-04-06 20:41:23.133 [http-nio-8080-exec-1] Settings - Second-level cache: disabled
[DEBUG] 2020-04-06 20:41:23.133 [http-nio-8080-exec-1] Settings - Second-level query cache: disabled
[DEBUG] 2020-04-06 20:41:23.147 [http-nio-8080-exec-1] Settings - Second-level query cache factory: null
[DEBUG] 2020-04-06 20:41:23.148 [http-nio-8080-exec-1] Settings - Second-level cache region prefix: null
[DEBUG] 2020-04-06 20:41:23.148 [http-nio-8080-exec-1] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2020-04-06 20:41:23.148 [http-nio-8080-exec-1] Settings - Structured second-level cache entries: disabled
[DEBUG] 2020-04-06 20:41:23.148 [http-nio-8080-exec-1] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2020-04-06 20:41:23.148 [http-nio-8080-exec-1] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2020-04-06 20:41:23.148 [http-nio-8080-exec-1] Settings - JDBC batch size: 15
[DEBUG] 2020-04-06 20:41:23.152 [http-nio-8080-exec-1] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2020-04-06 20:41:23.154 [http-nio-8080-exec-1] Settings - Scrollable result sets: enabled
[DEBUG] 2020-04-06 20:41:23.174 [http-nio-8080-exec-1] Settings - Wrap result sets: disabled
[DEBUG] 2020-04-06 20:41:23.174 [http-nio-8080-exec-1] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2020-04-06 20:41:23.174 [http-nio-8080-exec-1] Settings - JDBC result set fetch size: null
[DEBUG] 2020-04-06 20:41:23.182 [http-nio-8080-exec-1] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2020-04-06 20:41:23.182 [http-nio-8080-exec-1] Settings - Generate SQL with comments: disabled
[DEBUG] 2020-04-06 20:41:23.182 [http-nio-8080-exec-1] Settings - JPA compliance - query : 
[DEBUG] 2020-04-06 20:41:23.183 [http-nio-8080-exec-1] Settings - JPA compliance - closed-handling : 
[DEBUG] 2020-04-06 20:41:23.183 [http-nio-8080-exec-1] Settings - JPA compliance - lists : 
[DEBUG] 2020-04-06 20:41:23.183 [http-nio-8080-exec-1] Settings - JPA compliance - transactions : 
[INFO ] 2020-04-06 20:41:24.738 [http-nio-8080-exec-1] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2020-04-06 20:41:24.937 [http-nio-8080-exec-1] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2020-04-06 20:41:24.940 [http-nio-8080-exec-1] SessionFactoryImpl - Instantiating session factory with properties: {awt.toolkit=sun.awt.X11.XToolkit, java.specification.version=11, sun.cpu.isalist=, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=UTF-8, hibernate.c3p0.min_size=5, sun.arch.data.model=64, java.vendor.url=https://ubuntu.com/, catalina.useNaming=true, openejb.provider.default=org.apache.tomee, sun.boot.library.path=/usr/lib/jvm/java-11-openjdk-amd64/lib, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, jdk.debug=release, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming:org.apache.openejb.core.ivm.naming, openejb.embedder.source=ServerListener, java.version.date=2020-01-14, java.home=/usr/lib/jvm/java-11-openjdk-amd64, ignore.endorsed.dirs=, file.separator=/, java.vm.compressedOopsMode=32-bit, line.separator=
, hibernate.c3p0.timeout=300, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, openejb.scan.webapp.container=true, com.sun.management.jmxremote.password.file=/home/student/.IntelliJIdea2019.3/system/tomcat/Unnamed_week-9-rest-exercise/jmxremote.password, package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.naming.,org.apache.tomcat., openejb.deployments.classpath.filter.systemapps=false, jdk.tls.ephemeralDHKeySize=2048, java.util.logging.config.file=/home/student/.IntelliJIdea2019.3/system/tomcat/Unnamed_week-9-rest-exercise/conf/logging.properties, java.protocol.handler.pkgs=org.apache.catalina.webresources, connection.password=student, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, openejb.scan.webapp.container.excludes=, java.runtime.version=11.0.6+10-post-Ubuntu-1ubuntu118.04.1, user.name=student, org.apache.johnzon.max-string-length=8192, file.encoding=UTF-8, derby.system.home=/home/student/tomcat/bin, org.apache.catalina.security.SecurityListener.UMASK=0027, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.io.tmpdir=/home/student/tomcat/temp, tomcat.util.scan.StandardJarScanFilter.jarsToScan=log4j-taglib*.jar,log4j-web*.jar,log4javascript*.jar,slf4j-taglib*.jar, java.version=11.0.6, com.sun.management.jmxremote.port=1099, tomcat.util.scan.StandardJarScanFilter.jarsToSkip=annotations-api.jar,ant-junit*.jar,ant-launcher.jar,ant.jar,asm-*.jar,aspectj*.jar,bootstrap.jar,catalina-ant.jar,catalina-ha.jar,catalina-jmx-remote.jar,catalina-storeconfig.jar,catalina-tribes.jar,catalina-ws.jar,catalina.jar,cglib-*.jar,cobertura-*.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-daemon.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,dom4j-*.jar,easymock-*.jar,ecj-*.jar,el-api.jar,geronimo-spec-jaxrpc*.jar,h2*.jar,hamcrest-*.jar,hibernate*.jar,httpclient*.jar,icu4j-*.jar,jasper-el.jar,jasper.jar,jaspic-api.jar,jaxb-*.jar,jaxen-*.jar,jdom-*.jar,jetty-*.jar,jmx-tools.jar,jmx.jar,jsp-api.jar,jstl.jar,jta*.jar,junit-*.jar,junit.jar,log4j*.jar,mail*.jar,objenesis-*.jar,oraclepki.jar,oro-*.jar,servlet-api-*.jar,servlet-api.jar,slf4j*.jar,taglibs-standard-spec-*.jar,tagsoup-*.jar,tomcat-api.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-i18n-*.jar,tomcat-jdbc.jar,tomcat-jni.jar,tomcat-juli-adapters.jar,tomcat-juli.jar,tomcat-util-scan.jar,tomcat-util.jar,tomcat-websocket.jar,tools.jar,websocket-api.jar,wsdl4j*.jar,xercesImpl.jar,xml-apis.jar,xmlParserAPIs-*.jar,xmlParserAPIs.jar,xom-*.jar, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.print.PSPrinterJob, sun.os.patch.level=unknown, connection.driver_class=com.mysql.cj.jdbc.Driver, tomcat.built=May 4 2019 09:17:16 UTC, java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib, java.vendor=Ubuntu, tomee.version=7.1.1, java.rmi.server.randomIDs=true, sun.io.unicode.encoding=UnicodeLittle, tomcat.util.buf.StringCache.byte.enabled=true, sun.desktop=gnome, java.class.path=/home/student/tomcat/bin/bootstrap.jar:/home/student/tomcat/bin/tomcat-juli.jar, tomcat.version=8.5.41.0, java.vm.vendor=Ubuntu, openejb.home=/home/student/tomcat, openejb.system.apps=true, user.timezone=America/Chicago, os.name=Linux, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=US, openejb.base=/home/student/.IntelliJIdea2019.3/system/tomcat/Unnamed_week-9-rest-exercise, com.sun.management.jmxremote=, sun.cpu.endian=little, user.home=/home/student, hibernate.c3p0.max_statements=50, user.language=en, openejb.deployments.classpath=false, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.tomcat., openejb.loader=tomcat-system, server.loader=, com.sun.management.jmxremote.access.file=/home/student/.IntelliJIdea2019.3/system/tomcat/Unnamed_week-9-rest-exercise/jmxremote.access, hibernate.c3p0.max_size=20, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, path.separator=:, org.apache.openejb.core.security.JaccProvider=org.apache.openejb.core.security.jacc.BasicJaccProvider, common.loader="/home/student/tomcat/lib","/home/student/tomcat/lib/*.jar","/home/student/tomcat/lib","/home/student/tomcat/lib/*.jar", hibernate.connection.username=****, os.version=5.3.0-45-generic, openejb.version=7.1.1, org.apache.security.jacc.EJBMethodPermission.methodInterfaces=BusinessLocalHome,BusinessRemoteHome,BusinessRemote,BusinessLocal, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/BookSeller, java.vm.name=OpenJDK 64-Bit Server VM, openejb.scan.webapp.container.includes=.*(geronimo|mp-jwt|failsafe).*, java.vendor.url.bug=https://bugs.launchpad.net/ubuntu/+source/openjdk-lts, tomee.remote.support=true, catalina.home=/home/student/tomcat, user.dir=/home/student/tomcat/bin, bval.in-container=true, os.arch=amd64, openjpa.Log=org.apache.openejb.openjpa.JULOpenJPALogFactory, hibernate.connection.password=****, tomee.serialization.class.blacklist=-, tomee.serialization.class.whitelist=, shared.loader=, catalina.base=/home/student/.IntelliJIdea2019.3/system/tomcat/Unnamed_week-9-rest-exercise, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@31dc9755, noBanner=true, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, org.apache.webbeans.logger.WebBeansLoggerFacade=org.apache.openejb.cdi.logging.ContainerJULLoggerFactory, java.vm.info=mixed mode, sharing, java.vm.version=11.0.6+10-post-Ubuntu-1ubuntu118.04.1, hibernate.bytecode.use_reflection_optimizer=false, java.rmi.server.hostname=127.0.0.1, javax.security.jacc.PolicyConfigurationFactory.provider=org.apache.openejb.core.security.JaccProvider$Factory, connection.url=jdbc:mysql://localhost:3306/BookSeller, java.class.version=55.0, authconfigprovider.factory=false}
[DEBUG] 2020-04-06 20:41:25.228 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [edu.matc.entity.Author] is safe
[DEBUG] 2020-04-06 20:41:25.229 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : edu.matc.entity.Author
[DEBUG] 2020-04-06 20:41:25.511 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [edu.matc.entity.Book] is safe
[DEBUG] 2020-04-06 20:41:25.523 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : edu.matc.entity.Book
[DEBUG] 2020-04-06 20:41:25.584 [http-nio-8080-exec-1] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2020-04-06 20:41:25.586 [http-nio-8080-exec-1] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2020-04-06 20:41:25.586 [http-nio-8080-exec-1] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@10f460cf] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@9f1dd2e]
[DEBUG] 2020-04-06 20:41:26.521 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [edu.matc.entity.Author] is safe
[DEBUG] 2020-04-06 20:41:26.525 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : edu.matc.entity.Author
[DEBUG] 2020-04-06 20:41:26.883 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [edu.matc.entity.Author] is safe
[DEBUG] 2020-04-06 20:41:26.886 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : edu.matc.entity.Author
[DEBUG] 2020-04-06 20:41:29.163 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [edu.matc.entity.Book] is safe
[DEBUG] 2020-04-06 20:41:29.166 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : edu.matc.entity.Book
[DEBUG] 2020-04-06 20:41:29.175 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [edu.matc.entity.Book] is safe
[DEBUG] 2020-04-06 20:41:29.176 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : edu.matc.entity.Book
[DEBUG] 2020-04-06 20:41:29.554 [http-nio-8080-exec-1] AbstractCollectionPersister - Static SQL for collection: edu.matc.entity.Author.books
[DEBUG] 2020-04-06 20:41:29.554 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row insert: update book set author_id=? where id=?
[DEBUG] 2020-04-06 20:41:29.554 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row update: update book set  where id=?
[DEBUG] 2020-04-06 20:41:29.558 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row delete: update book set author_id=null where author_id=? and id=?
[DEBUG] 2020-04-06 20:41:29.559 [http-nio-8080-exec-1] AbstractCollectionPersister -  One-shot delete: update book set author_id=null where author_id=?
